.,.,.,.,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,FF,11,FF,FF
.,.,.,0,2,2,2,0,.,.,.,.,.,.,.,.,0,E0,0,0,EE,0,FF,FF
.,.,0,2,2,2,2,2,0,.,.,.,.,.,.,.,10,F0,0,0,CC,0,77,FF
.,.,0,2,2,2,2,2,2,0,.,.,.,.,.,.,10,F0,80,0,CC,0,33,FF
.,.,0,2,2,2,0,0,0,0,.,.,.,.,.,.,10,C0,0,0,CC,0,33,FF
0,.,0,2,0,0,3,3,3,0,.,.,.,.,.,.,10,30,88,0,44,0,33,FF
2,0,0,0,0,3,3,2,3,0,.,.,.,.,.,.,80,F0,88,0,0,0,33,FF
2,2,2,2,0,3,3,3,3,3,.,.,.,.,.,.,F0,C0,CC,0,0,0,33,FF
0,0,2,2,0,3,3,3,3,0,.,.,.,.,.,.,30,3,88,0,0,0,33,FF
.,.,0,0,1,3,3,0,0,.,.,.,.,.,.,.,0,0F,0,0,CC,0,77,FF
.,.,0,0,0,1,1,0,.,.,.,0,.,.,.,.,0,7,0,0,CC,0,EE,FF
.,.,.,0,2,0,0,0,.,.,0,1,.,.,.,.,0,81,1,0,EE,0,CC,FF
.,.,.,0,2,2,2,0,0,0,3,1,.,.,.,.,0,60,23,0,EE,0,0,FF
.,.,0,2,2,2,0,2,2,2,3,0,.,.,.,.,10,B0,E2,0,CC,0,0,FF
.,.,0,2,0,2,2,2,2,2,0,.,.,.,.,.,10,B0,C0,0,CC,0,11,FF
.,.,0,2,0,2,2,2,0,0,.,.,.,.,.,.,10,B0,0,0,CC,0,33,FF
.,.,0,2,0,0,0,0,2,0,.,.,.,.,.,.,10,A0,80,0,CC,0,33,FF
.,.,0,2,2,0,2,2,2,0,.,.,.,.,.,.,10,90,80,0,CC,0,33,FF
.,.,0,2,2,2,2,2,0,0,.,.,.,.,.,.,10,F0,0,0,CC,0,33,FF
.,.,.,0,1,1,1,1,0,.,.,.,.,.,.,.,0,F0,0,0,EE,0,77,FF
.,.,.,0,1,1,1,1,0,.,.,.,.,.,.,.,0,40,0,0,EE,0,77,FF
.,.,0,1,1,1,1,1,0,.,.,.,.,.,.,.,1,30,0,0,CC,0,77,FF
.,.,0,1,1,1,1,1,0,.,.,.,.,.,.,.,1,F0,0,0,CC,0,77,FF
.,.,0,1,1,1,1,1,0,.,.,.,.,.,.,.,1,F0,0,0,CC,0,77,FF
.,.,0,1,1,1,1,1,0,.,.,.,.,.,.,.,1,F0,0,0,CC,0,77,FF
.,.,0,1,1,1,0,1,1,0,.,.,.,.,.,.,1,F0,8,0,CC,0,33,FF
.,.,0,1,1,0,1,1,1,0,.,.,.,.,.,.,1,F0,8,0,CC,0,33,FF
.,.,0,1,1,0,1,1,1,0,.,.,.,.,.,.,1,F0,8,0,CC,0,33,FF
.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,.,0,0,0,0,EE,0,77,FF
.,.,0,3,0,0,0,3,0,0,.,.,.,.,.,.,11,77,0,0,CC,0,33,FF
.,.,0,3,3,0,3,3,3,3,0,.,.,.,.,.,11,77,CC,0,CC,0,11,FF
.,.,0,3,3,0,0,3,3,0,.,.,.,.,.,.,11,BB,88,0,CC,0,33,FF
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
